,pid,name,rent,bedroom,ft2,longitude,latitude
1671,6724500339,828 Jones #22 - $95 Move-In Special - Available Now!,2695,,,-122.413422,37.789039
1672,6741424052,Live Parkside in This Spacious 4/2 (Freemont Ct),2249,4,1696,-122.000712,38.270762
1673,6736524492,803 PENNSYLVANIA,1650,2,,-122.248350,38.098039
1674,6723181875,835 Pine #15 - $95 Move-In Special - Available Now!,3695,1,,-122.409464,37.790813
1675,6723182835,16 Laguna #502 - $95 Move-In Special - Available Now!,4295,2,,-122.425032,37.771453
1676,6723187857,16 Laguna #301 - $95 Move-In Special - Available Now!,4095,2,,-122.425006,37.771337
1677,6726967061,1035 Sutter #23 - $95 Move-In Special - Available Now!,2395,,,-122.417575,37.787835
1678,6726956302,721 Geary #4 - $95 Move-In Special - Available Now!,2895,,,-122.415183,37.786258
1679,6734287426,Enjoy coming home again! 2BD/2BA with Stainless Steel Appliances!,2151,2,831,-122.700142,38.345120
1680,6741455177,SUPER STUDIO in Resort Setting - vacation at home at Watergate,1800,,470,-122.305942,37.837784
1681,6728704650,737 Pine #64 - $95 Move-In Special - Available Now!,5095,2,,-122.407905,37.791020
1682,6728709666,1060 Pine #4 - $95 Move-In Special - Available Now!,3995,2,,-122.413313,37.790764
1683,6727096071,747 Ellis #5 - $95 Move-In Special - Available Now!,2695,1,,-122.418414,37.784026
1684,6727095189,320 Turk #602 - $95 Move-In Special - Available Now!,2095,,,-122.414606,37.782939
1685,6728711587,990 Fulton #207 - $95 Move-In Special - Available Now!,3695,1,,-122.432978,37.777699
1686,6727096895,795 Pine #63 - $95 Move-In Special - Available Now!,2695,,,-122.408751,37.790960
1687,6741454648,DROPPED RATES 2 BEDROOM TOWNHOME!! 2 WEEKS FREE!... APPLY TODAY!! #139,3207,2,1187,-121.886766,37.335736
1688,6731636097,Beautiful 3bd/2ba home above the Laurel District,3500,3,,-122.200813,37.800509
1689,6736462863,Very Large 2 Bed w/2 Baths & Patio! On The 2nd Floor!,2395,2,1000,-122.053416,37.902267
1690,6728707363,795 Pine #52 - $95 Move-In Special - Available Now!,4395,1,,-122.408744,37.790954
1691,6741454470,Move in Specials!!! 1x1 starting at $1895 & $1000 Off Move in!!!!,1895,1,560,-121.865793,37.663004
1692,6728702722,3820 Scott #203 - $95 Move-In Special - Available Now!,4495,2,,-122.441848,37.804908
1693,6722783599,2828 Geary #7 - $95 Move-In Special - Available Now!,3395,1,,-122.449659,37.782450
1694,6741451929,See it tonight - Fabulous House at Irving & 21st Avenue,4800,3,1800,-122.479267,37.763467
1695,6721166509,RENTS LOWERED FOR A SHORT TIME!!!,1650,1,619,-121.874158,38.009826
1696,6738981310,ONE BEDROOM AVAILABLE NOW ACROSS U.C BERKELEY,2350,1,,-122.266180,37.870125
1697,6741454039,"$1000 OFF Move In - Remodeled, Pet Friendly, Beach Community!",3015,2,860,-121.987548,36.965288
1698,6741453630,AMAZING NEMA Two Bedroom with City Views! ONE MONTH FREE,6645,2,1367,-122.417341,37.776414
1699,6741453634,Rent this home in Dublin - Receive $1500 to move!,4800,4,3264,-121.922600,37.716600
1700,6741453570,"Snag Your $1752 Special, Move in by 11/15-Bright 1st Fl w/ Wood Floor",3279,2,1123,-121.940600,37.408700
1701,6741453577,"Nice 3 bed 2.5 bath house, Pleasure Point",6000,3,,-121.968071,36.958550
1702,6741453466,Newly Reduced Pricing & $1000 Gift Card,3424,2,1100,-122.094173,37.396640
1703,6741453281,HURRY UP~ DON'T MISS OUT~AMAZING 3 BEDROOM AT 38 DOLORES - COMING SOON,8575,3,1692,-122.425268,37.762682
1704,6741453188,Qualify Now for Lower Monthly Rate! Below Market Rate Homes Available,2757,2,1030,-121.894413,37.340351
1705,6741453078,Beautiful 2BD/2BA Apartment In Gorgeous South San Jose! Move-In Ready!,2425,2,838,-121.902268,37.253503
1706,6741453086,"Gated Complex, Pool, Fitness Center, Newly Renovated",2695,,530,-122.115652,37.403903
1707,6741452935,Available NOW! Large 2Bed w/ 1Bath On Ground Floor & Patio!,2095,2,950,-122.053416,37.902267
1708,6741452840,"Remodeled STUDIO, available 11/9! HURRY IN TO RESERVE!",1925,,500,-122.032371,37.358941
1709,6741452603,San Francisco 3 Bed Great BayView Huge Furnished Living Dining Parking,3799,3,1800,-122.385824,37.738624
1710,6741452362,"Large Studio Avail Dec 15. Close to Downtown,101,Google,Caltrain",2050,,556,-122.080529,37.402234
1711,6741440471,"Upstairs 2X1 off E Leland in Pittsburg, CA",1875,2,,-121.872353,38.008852
1712,6741452084,Move In Now! $1000 Off !!! Spacious Two Bedroom Townhome!!#146,3104,2,1412,-121.886702,37.335702
1713,6722536623,Master bedroom for rent near UCSF,2200,1,700,-122.486859,37.764404
1714,6741451923,*****COMING SOON 2X1 DOWNSTAIRS RESERVE TODAY****,1599,2,769,-121.828247,38.011073
1715,6741451881,Amazing renovated homes in Mountain View.  View them today!,2746,1,748,-122.072172,37.379740
1716,6741451816,WHY WAIT ONLY $2095! SPACIOUS 1BED 1BATH NEW APPLIANCES IN SAN LEANDRO,2095,1,650,-122.147876,37.718829
1717,6739822919,Beautiful 1 bedroom available in Alamo Square,3600,1,,-122.435052,37.778213
1718,6726945535,"FULLY RENOVATED, MODERN COW HOLLOW FLAT",6600,3,,-122.428344,37.795106
1719,6741451565,Remodeled Single Family Home in Baywood Park,5700,3,2129,-122.335363,37.528632
1720,6739082327,"The Lansing: 50 Lansing St. #208 - Avail Dec 1, Furnished, 12mo+",3600,1,847,-122.393908,37.786106
1721,6721107417,The Millennium Tower: 301 Mission St. #703,7000,1,1526,-122.395813,37.791153
1722,6735872022,V20: 3590 20th St. #205,5100,2,1112,-122.421037,37.758513
1723,6719081753,1804 Santa Clara Ave. #M - Move-In Bonus!,2450,2,,-122.254880,37.770828
1724,6723982902,"450 Hayes St. #3C - Furn, 3 mo+, price varies",4550,1,614,-122.423817,37.776777
1725,6720063362,"309 Mississippi St. - Furnished, 12mo+",7450,3,2030,-122.394585,37.762592
1726,6731022652,730 35th Avenue,3150,2,1000,-122.495133,37.775242
1727,6721876236,339 Lester Ave. #9 - Move-In Bonus!,2495,1,,-122.251333,37.802360
1728,6721896892,Upper Market View Home,6500,2,,-122.438300,37.745000
1729,6731006893,450 Hayes St. #3F,4500,1,727,-122.423817,37.776777
1730,6719978523,One Rincon Hill: 401 Harrison Street #33E,6800,2,1249,-122.392053,37.786765
1731,6721901789,The Oriental Warehouse: 650 Delancey St. #215,6500,2,1577,-122.389370,37.783232
1732,6741451233,"304 Avian Drive, Vallejo CA 94591",1500,2,,-122.205179,38.107879
1733,6741451221,MUST SEE! DESIRABLE NEIGHBOR. IMMACULATE& COZY HOME. NEW APPLIANCES,4000,4,1900,-122.000951,37.585990
1734,6721883412,257 Athol Ave. #9 - Move-In Bonus!,3995,3,,-122.250566,37.801398
1735,6720064872,The Clocktower: 461 Second Street #557T,5500,1,1812,-122.394166,37.783516
1736,6724195348,Portside II: 403 Main Street #820N,4550,2,1083,-122.390280,37.788104
1737,6724003065,"Studio @ Symphony Towers: 650 Turk St. #T806 - Furnished, 12mo+",3250,,389,-122.419832,37.782063
1738,6724003908,1001 Laurel Street #113,4900,3,,-122.267400,37.496900
1739,6720802660,Park Terrace: 325 Berry St. #316 - Avail Jan 1,5300,2,1364,-122.396062,37.773647
1740,6723982631,The Infinity: 338 Spear St. #18B,6300,2,1322,-122.390373,37.789592
1741,6741451097,Convenient 1 Bed 1 Bath + Living Room / Kitchen Unit - FREMONT,2000,1,,-122.056292,37.583184
1742,6723983884,Studio @ Stage 1075: 1075 Market Street #203,3000,,,-122.411354,37.781393
1743,6726041683,The Palms: 555 4th St. #838,3550,1,699,-122.397301,37.778942
1744,6726803871,"18 Lansing St. #102 - Furnished, 6mo+, avail Jan 1",4200,1,1200,-122.393599,37.786350
1745,6725200600,St. Regis Residences: 188 Minna St. #38B,10000,2,,-122.401220,37.786040
1746,6718408499,Highlander: 316 N. El Camino Real #118,3400,2,970,-122.334946,37.569175
1747,6727682629,"The Pacific: 2121 Webster St. #108 - Furnished, 12mo+",18000,3,2888,-122.432421,37.790223
1748,6735631109,"The Mint Collection: 6 Mint Plz. #304 - Furnished, 12mo+",4800,2,914,-122.407859,37.782741
1749,6735630651,322 Second Avenue #6,3300,2,,-122.461400,37.781200
1750,6741450067,2BR/2BA IN A LUXURY BUILDING! VIEW OF CITY HALL + BALCONY!,4857,2,1004,-122.418197,37.777537
1751,6741449940,"2468 Bancroft Way, Across the Street From  CAL, Clean, Good Light",2095,,,-122.259847,37.868527
1752,6741449798,1/1 Bedroom in Willow Glen - $2095,2095,1,700,-121.895664,37.310862
1753,6741449666,Luxury Condo near Fremont BART; furnished/unfurnished,2100,1,700,-121.970494,37.556928
1754,6741449603,"Designer Interior Features, Pool Side Community BBQ, Garage",1895,1,713,-122.687097,38.415112
1755,6741449576,Great Location Rivermark property for rent!,4150,3,1700,-121.973820,37.385520
1756,6736742612,"$3495/month - 2br/2bath - 1148 sq ft - EXECUTIVE, UPSCALE, RIVERMARK",3495,2,1148,-121.882865,37.312441
1757,6719251503,Fully furnished 1 BR apartment in the heart of SF,2495,1,,-122.418897,37.792729
1758,6739295272,"Albany Schools! 3 BdRm , Walk to BART, & Shops.   87 Walk Score",3095,3,1100,-122.300266,37.890621
1759,6741448630,2 WEEKS FREE!! RENT TODAY AND SAVE!! Downtown San Jose!! #156,3156,2,1187,-121.886852,37.335719
1760,6741448582,Luxury Living in Uptown Just For You,3300,1,761,-122.266800,37.808500
1761,6741447066,Massive Two Bedroom in North Beach!!,3395,2,,-122.404240,37.800104
1762,6730054654,"SPACIOUS STUDIO ON CLAREMONT AVE., NEAR ROCKRIDGE",2195,,,-122.261524,37.838005
1763,6741448160,The Millennium Tower: 301 Mission St. #43B,8000,2,1652,-122.395813,37.791153
1764,6738462005,Convenient walk-able area! Laundry onsite. Pets welcomed!(Georgia 101),1599,1,650,-122.254166,38.101083
1765,6741447768,The Francesca: 850 Powell St. #104,16500,4,2454,-122.409279,37.792569
1766,6736658539,"Upscale Furnished 2BR/2BA, Great Location, Sunny, Views, W/D, Pets OK",4999,2,1400,-122.420633,37.804783
1767,6736651640,"Charming, Views, Top Floor, Walk-In Closet, Pets OK, Remodeled",2500,1,490,-122.413445,37.795949
1768,6735699435,"Small 1BR, Walk-In Closet, New Bathroom, Kitchen, View, Pets OK",2500,1,490,-122.413366,37.796084
1769,6741447469,1804 Santa Clara Ave. #L - Move-In Bonus!,2175,2,,-122.254880,37.770828
1770,6741447456,"Double Master Suites, New Kitchen & Baths! Ready This Week!",3540,2,1066,-122.464709,37.684594
1771,6735697899,"Upscale Fully Furnished 2BR/2BA New, Great Location, Sunny, Views, W/D",4999,2,1400,-122.420568,37.804834
1772,6741447023,Vida: 45 Bartlett St. #302,3975,1,816,-122.419942,37.756249
1773,6741446919,Brand new studio washer/dryer in unit $3361,3361,,533,-122.397100,37.762100
1774,6735998554,3bd/1ba Victorian For Rent!,2995,3,863,-122.285893,37.823367
1775,6731922669,BLOCKS TO BART! Remodeled 2bd/2ba Apartment in Wonderful Neighborhood!,3495,2,,-122.282958,37.880764
1776,6741420004,"Private Balcony, Parking Included, Pet Friendly, Prime Location!",2095,1,580,-122.116109,37.665873
1777,6741446727,GREAT LOCATION!! EXCELLENT NEIGHBORHOOD. CLEAN & COZY SINGLE FAMILY,4000,4,1900,-122.000951,37.585990
1778,6741446593,Amazing Top Corner Two Bedroom Apartment available Now!,4700,2,1385,-122.402444,37.582973
1779,6741446470,Beautiful Fully Remodeled Home,3800,3,1347,-121.837306,37.244419
1780,6741446132,Amazing 2x2 with Breathtaking views!,5930,,1276,-122.417501,37.776541
1781,6741446069,Beautiful NEMA One Bedroom | One Month FREE,4500,1,772,-122.417341,37.776414
1782,6737294940,***COMING SOON 1X1 UPSTAIRS***RESERVE NOW***,1499,1,627,-121.828247,38.011073
1783,6741401132,BEAUTIFUL 1BD 1BTH! AMAZING AMENTITIES! MOVE IN READY! TOUR TODAY!,3620,1,744,-122.408789,37.773545
1784,6734327473,"Going fast!  Large, spacious!  Feels like a home!",3259,2,1580,-122.566491,38.105919
1785,6741445617,Enjoy Your Newly Renovated Apartment W/ A Lake View!,2907,2,1015,-121.880000,37.386400
1786,6738459941,Walk-able area! Near Bart. Exciting 1x1. Pets welcomed (Karol),1750,1,600,-122.155121,37.728839
1787,6729893511,Lovely studio apartment!!! Great Santa Clara location!!!,1795,,295,-121.986394,37.353153
1788,6736765596,Great Location.  1 bdr/1 bath,2650,1,,-122.416713,37.795971
1789,6741443956,Beautiful Pacifc Heights Corner Studio w Views of Alta Plaza,2400,,540,-122.434380,37.791592
1790,6731737267,Across the st. from Dolores Park!  2 bdr/1 bath. Hdw.  Gas kitchen,3850,2,,-122.426003,37.760677
1791,6731755911,Across from AT&T Park!  Luxury 2 bdr/2 bath. Pkg included.,4950,2,,-122.389487,37.779996
1792,6732777678,"Great location!  Top floor 1 bdr/1 bath, hdw floors, gas kitchen",2650,1,,-122.413647,37.790497
1793,6741445037,Furnished Penthouse Madrone Condo,7000,2,1593,-122.388586,37.771868
1794,6732782878,Great Location!  Spacious 4 Rm 1 bdr/1 bath (can be used as 2 bdr),3200,2,,-122.451572,37.771324
1795,6741444854,Rent this home in Dublin - Receive $1500 to move!,4800,4,3264,-121.922600,37.716600
1796,6738195493,Make This Gourmet Dream Kitchen w/ Breakfast Bar Yours Today!!,4214,2,1011,-121.983918,37.229594
1797,6734768427,Let Us Spoil You & Your Fur Baby! Schedule A Visit Today!,3767,2,1320,-121.895000,37.435200
1798,6736139499,beautiful 3bd 2ba house in Allendale neighborhood,2895,3,1500,-122.206054,37.783994
1799,6741435255,fully furnished and ready for moving in,2300,1,600,-122.408770,37.742149
1800,6741444654,"Spring Season , Parks to Breeze In",2724,1,610,-122.120247,37.443651
1801,6736537758,"1BR Quiet, private cul-de-sac in Linfield Oaks 1 bedroom Apt.",2250,1,,-122.171222,37.454591
1802,6733776491,Charming 1 bedroom apt. downtown Mountain View w private backyard,2450,1,,-122.091605,37.391530
1803,6736548820,Premier Old Palo Alto Location on Tennyson 2 BR Bedroom House,4900,2,1450,-122.142649,37.438839
1804,6741444002,Spacious And Bright Studio!!!,1699,,,-121.952795,37.298742
1805,6741443964,"Granite counter top, 1 bedroom 1 bathroom, currently available $2567",2567,1,723,-121.975581,37.553177
1806,6738195383,Hayward Highland Home,3750,4,2248,-122.031418,37.649263
1807,6732001149,"2x1 upstairs, downtown, blocks from University. MOVE IN BONUS!",3450,2,800,-122.149700,37.444300
1808,6741443472,"Close to Google and Apple shuttles, lush garden with waterfalls, WD",3095,2,1060,-121.972061,37.325429
1809,6741443416,DON'T WAIT UNTIL THE LAST MINUTE...RESERVE THIS AMAZING EXTRA ROOM!!,2075,1,950,-122.139221,37.686232
1810,6732001008,"1x1, 2nd floor, you'll love this unit and location!",2325,,,-122.127400,37.418000
1811,6736923500,$3995/ 4 br/2.5 ba- Available immediate in Mission San Jose,3995,4,2071,-121.931373,37.521338
1812,6741443188,"Lovely, remodeled unit! Great location for commuters! [sm239VT]",2900,2,,-122.337422,37.574039
1813,6733502240,Studio apt in Art Deco Building,2495,,,-122.445082,37.802562
1814,6741443077,"Near Google shuttle and Apple, wood flooring, garden setting, pool",2545,1,765,-121.972061,37.325429
1815,6729663728,1 Br/ 1Ba apt in Art Deco Building,3300,1,,-122.445082,37.802562
1816,6732001402,"GORGEOUS 3 BD /1.5 BA, W/D in unit and patio! MOVE IN BONUS!",3895,,,-122.127400,37.418000
1817,6725895767,Move-in Specials!!! 2 Bedroom 1.5 Bath,2299,2,1008,-121.971200,37.530800
1818,6741442660,2 BR/ 1.5 BA updated condo for rent available Dec. 1st,2100,2,850,-122.034897,37.918783
1819,6730702281,Gorgeous ! Bedroom 1 Bath Move -in Specials!,1799,1,744,-121.976038,37.541969
1820,6738455394,Mind blowing storage/space in this 1x1 with a great rate! (Congress G),1795,1,415,-122.086729,37.695687
1821,6741442561,$300 Off For Immediate Move -In Give Us a Call!,1850,1,,-121.952795,37.298742
1822,6741424942,Adorable Vacaville Home Just for You! (Shasta),2099,3,1402,-121.971359,38.351793
1823,6726873394,Move-in Specials!!!1 Bedroom 1 Bath,1799,1,744,-121.976038,37.541969
1824,6727619778,Big Beautiful Berkeley brown shingle - walk to everywhere!,5499,5,2200,-122.265500,37.878400
1825,6741442330,Stunningly beautiful single family home - private yard,4900,3,,-122.096473,37.409940
1826,6741442293,Perfect Suisun Home Just for You! (Wood Duck),2075,3,1192,-122.012007,38.247475
1827,6741442259,Live Remarkably in Central Dublin!,2678,2,1007,-121.887580,37.707435
1828,6741442220,"El Cerrito, in good neighborhood two bedrooms for rent",1680,1,520,-122.310771,37.918088
1829,6741442212,"Charming, remodeled 3 bedroom 2 bath home close to 280 & 380",5500,3,,-122.416698,37.601321
1830,6741442085,"Stop! Look! Move In! 2 Bd, 2Ba Available Now! 1st Month Free!",1999,2,896,-122.751299,38.467211
1831,6741442040,NO MORE TINY OR TEENY...RESERVE THIS LOVELY HOME WITH NICE BONUS ROOM!,2495,2,1225,-122.139221,37.686232
1832,6741359566,Great Single Family Coming Soon!,2199,4,1696,-122.248181,38.129131
1833,6741441951,2+2 In Commuters Paradise -Brand New Resort-Just N. Of emeryville,2575,2,,-122.319132,37.965743
1834,6741441501,All New 3/2 Duplex with Garage,3300,3,,-121.974221,37.286550
1835,6741441733,Move in Special!! $500 Security Deposit~Recently Remodeled Townhouse,2300,2,992,-122.744426,38.433853
1836,6741441635,Just What You've Been Looking For ! (Hacienda),2599,3,1072,-122.023081,37.986476
1837,6741441603,Gated Community!!! See It Today & Move In Tomorrow!!!,2420,1,,-122.017472,37.585834
1838,6741430683,"Vinyl Plank Flooring, Granite Countertops, Floor to Ceiling Windows",2362,1,631,-121.911587,37.704357
1839,6741328281,Amazing 1 X 1 Across Downtown/CalTrain!,3141,1,760,-122.027034,37.376455
1840,6741434036,Remodeled Three Bed/One and Half Bath -Whole Flat,3650,,,-122.407229,37.795049
1841,6741441155,"741 Foothill Dr, Beautiful 3 bed 2 bath Home in San Mateo",5500,3,2030,-122.331001,37.544596
1842,6741441157,Charming place hardwood floors walk to downtown SM & Central Park,3100,2,,-122.327600,37.550700
1843,6741441069,MOVE IN READY! PRIME LOCATION!  QUIET & COZY 1 BD/1 BATH. WASHER/DRYER,2200,1,800,-122.276100,37.892700
1844,6736507130,2 Bedroom/1.5 Bath Town-Home Available Nov 16th,2700,2,1100,-122.053492,37.384324
1845,6741440930,1 bedroom apt for rent - sunny and large apartment,3413,1,867,-122.228476,37.480737
1846,6738451942,Pets welcomed. Next door to Starbucks! Amazing 2br/1ba apt (Congress K,1895,2,900,-122.086729,37.695687
1847,6739109955,3 bed 2 bath  single story home in Mountain house,2175,,1367,-121.539700,37.769500
1848,6739112764,2 bed 2 bath condo in Mountain House,1995,2,1262,-121.539700,37.769500
1849,6741428789,Adorable Home on Corner Lot Coming Soon (Joan),2299,3,1085,-122.258742,38.175246
1850,6718618088,Remodeled Apartment in Los Gatos near Tech Bus Stops,2900,2,900,-121.957187,37.243583
1851,6721081535,Large Furnished One Bedroom Apt. Includes Utilities and Maid Service,2925,1,,-122.081040,37.402122
1852,6736479800,$500 Off Move In! 2 Bed Townhouse Available December!,2499,2,995,-122.057282,37.898508
1853,6741440070,$400 off For Immediate Move-in! Bright and Airy! Newly Renovated !!!,2200,2,,-121.952795,37.298742
1854,6741439589,Best views in SF!,1200,1,80,-122.369027,37.727433
